incident_id,latitude,longitude,area_name,crime_type,severity,time_of_day,date
INC00812,19.011762,73.016707,Seawoods Grand Central,Robbery,4,Evening (17-21),2025-07-15
INC00813,19.031791,73.020071,Nerul Sector 23,Assault,4,Night (21-6),2025-08-28
INC00814,19.047275,73.026483,DY Patil Stadium Area,Assault,4,Afternoon (12-17),2025-11-16
INC00815,19.042415,73.012695,Nerul Sector 20,Suspicious Activity / Loitering,1,Evening (17-21),2025-04-19
INC00816,19.036941,73.019076,Nerul Lake Garden,Stalking,3,Night (21-6),2024-03-12
INC00817,19.046984,73.014771,Nerul Sector 21,Robbery,4,Evening (17-21),2025-11-07
INC00818,19.036524,73.018236,Nerul Sector 19A,Domestic Violence (reported outdoors),2,Night (21-6),2025-11-07
INC00819,19.032624,73.022832,Nerul Sector 22,Domestic Violence (reported outdoors),4,Afternoon (12-17),2025-11-28
INC00820,19.034898,73.018855,Nerul Lake Garden,Theft,3,Night (21-6),2024-12-18
INC00821,19.041162,73.011892,Nerul Sector 20,Kidnapping Attempt,5,Night (21-6),2024-10-28
INC00822,19.038754,73.016091,Nerul Sector 19A,Chain Snatching,2,Night (21-6),2025-01-02
INC00823,19.04839,73.016925,Nerul Sector 21,Molestation,5,Night (21-6),2025-02-07
INC00824,19.038194,73.015748,Nerul Lake Garden,Robbery,4,Night (21-6),2025-05-01
INC00825,19.030506,73.023577,Nerul Sector 22,Assault,5,Afternoon (12-17),2025-11-17
INC00826,19.030074,73.021074,Nerul Sector 22,Chain Snatching,3,Night (21-6),2025-05-13
INC00827,19.0488,73.024086,DY Patil Stadium Area,Stalking,4,Night (21-6),2025-12-13
INC00828,19.045986,73.026635,DY Patil Stadium Area,Robbery,5,Evening (17-21),2024-08-19
INC00829,19.027398,73.017059,Nerul Sector 23,Suspicious Activity / Loitering,1,Night (21-6),2024-10-02
INC00830,19.048413,73.027611,DY Patil Stadium Area,Chain Snatching,2,Evening (17-21),2025-12-22
INC00831,19.031905,73.009852,Nerul West,Eve Teasing / Harassment,2,Night (21-6),2025-06-23
INC00832,19.012219,73.015626,Nerul Sector 50 (Seawoods),Domestic Violence (reported outdoors),3,Afternoon (12-17),2025-10-07
INC00833,19.041973,73.011314,Nerul Sector 20,Domestic Violence (reported outdoors),3,Evening (17-21),2024-12-17
INC00834,19.032228,73.016751,Nerul Sector 3,Kidnapping Attempt,5,Evening (17-21),2024-12-05
INC00835,19.043823,73.030822,DY Patil Stadium Area,Theft,2,Afternoon (12-17),2025-12-12
INC00836,19.013316,73.01801,Seawoods Grand Central,Chain Snatching,4,Evening (17-21),2025-08-09
INC00837,19.041051,73.014034,Nerul Sector 19A,Domestic Violence (reported outdoors),2,Afternoon (12-17),2024-03-25
INC00838,19.033045,73.027312,Nerul Sector 22,Theft,2,Morning (6-12),2024-10-14
INC00839,19.015363,73.015114,Nerul Sector 50 (Seawoods),Eve Teasing / Harassment,3,Night (21-6),2024-06-03
INC00840,19.028958,73.027403,"Juhu Nagar, Nerul",Molestation,5,Afternoon (12-17),2025-06-24
INC00841,19.038543,73.012375,Nerul Sector 19A,Stalking,3,Night (21-6),2025-02-26
INC00842,19.032904,73.027521,Nerul East,Stalking,3,Evening (17-21),2024-12-19
INC00843,19.040938,73.017744,Nerul Sector 19A,Eve Teasing / Harassment,1,Afternoon (12-17),2025-02-12
INC00844,19.032411,73.023969,Nerul Balaji Mandir Area,Kidnapping Attempt,5,Evening (17-21),2025-12-23
INC00845,19.034797,73.025161,Nerul East,Robbery,3,Afternoon (12-17),2025-04-04
INC00846,19.036428,73.031694,Nerul East,Chain Snatching,2,Night (21-6),2025-10-14
INC00847,19.038649,73.009454,Nerul West,Theft,2,Afternoon (12-17),2024-04-10
INC00848,19.013735,73.018129,Nerul Sector 50 (Seawoods),Molestation,5,Evening (17-21),2025-11-24
INC00849,19.026506,73.017085,Nerul Sector 23,Chain Snatching,2,Morning (6-12),2024-04-10
INC00850,19.033831,73.022568,Nerul Sector 8,Molestation,5,Afternoon (12-17),2024-02-04
INC00851,19.034855,73.016155,Nerul Railway Station Area,Domestic Violence (reported outdoors),3,Night (21-6),2025-10-15
INC00852,19.047165,73.01096,Nerul Sector 21,Domestic Violence (reported outdoors),3,Evening (17-21),2025-10-25
INC00853,19.031168,73.022565,Nerul Sector 23,Theft,2,Evening (17-21),2024-03-18
INC00854,19.033382,73.028211,"Juhu Nagar, Nerul",Robbery,4,Afternoon (12-17),2024-03-16
INC00855,19.014717,73.018062,Nerul Sector 50 (Seawoods),Assault,4,Afternoon (12-17),2024-09-28
INC00856,19.027525,73.020934,Nerul Sector 23,Molestation,5,Afternoon (12-17),2025-05-18
INC00857,19.042651,73.01615,Nerul Sector 21,Molestation,3,Night (21-6),2024-09-22
INC00858,19.041779,73.010563,Nerul Sector 21,Theft,3,Morning (6-12),2025-05-24
INC00859,19.034223,73.020507,Nerul Sector 22,Chain Snatching,4,Afternoon (12-17),2025-12-17
INC00860,19.039737,73.017097,Nerul Lake Garden,Kidnapping Attempt,5,Evening (17-21),2025-02-17
INC00861,19.040821,73.007026,Nerul Sector 20,Suspicious Activity / Loitering,1,Evening (17-21),2025-01-02
INC00862,19.037955,73.015705,Nerul Lake Garden,Eve Teasing / Harassment,2,Evening (17-21),2024-12-14
INC00863,19.043229,73.013084,Nerul Sector 20,Theft,2,Afternoon (12-17),2024-02-10
INC00864,19.036286,73.026391,Nerul East,Robbery,3,Evening (17-21),2025-01-02
INC00865,19.030679,73.023062,Nerul Balaji Mandir Area,Molestation,4,Morning (6-12),2024-01-26
INC00866,19.017914,73.019504,Nerul Sector 40,Kidnapping Attempt,5,Evening (17-21),2025-04-05
INC00867,19.030196,73.016148,Nerul Railway Station Area,Chain Snatching,4,Morning (6-12),2025-10-31
INC00868,19.036667,73.024425,Nerul Sector 8,Kidnapping Attempt,5,Night (21-6),2024-08-26
INC00869,19.036795,73.008133,Nerul Sector 20,Chain Snatching,4,Night (21-6),2025-09-25
INC00870,19.037741,73.01689,Nerul Sector 19A,Chain Snatching,3,Evening (17-21),2024-11-10
INC00871,19.045149,73.011366,Nerul Sector 21,Domestic Violence (reported outdoors),2,Night (21-6),2024-04-18
INC00872,19.045477,73.016393,Nerul Sector 21,Molestation,3,Night (21-6),2025-03-12
INC00873,19.038992,73.020358,Nerul Lake Garden,Robbery,4,Morning (6-12),2025-12-01
INC00874,19.027099,73.019691,Nerul Sector 3,Molestation,3,Evening (17-21),2024-12-09
INC00875,19.037466,73.00813,Nerul Sector 20,Robbery,4,Night (21-6),2025-07-20
INC00876,19.027509,73.024405,Nerul Sector 23,Chain Snatching,3,Morning (6-12),2025-10-09
INC00877,19.037221,73.024125,Nerul East,Suspicious Activity / Loitering,1,Morning (6-12),2024-07-02
INC00878,19.042154,73.01175,Nerul Sector 20,Theft,3,Night (21-6),2025-05-02
INC00879,19.030649,73.025619,Nerul Sector 22,Kidnapping Attempt,5,Evening (17-21),2024-06-27
INC00880,19.04057,73.017438,Nerul Sector 19A,Domestic Violence (reported outdoors),2,Evening (17-21),2024-11-04
INC00881,19.03435,73.010462,Nerul West,Molestation,3,Night (21-6),2024-04-07
INC00882,19.037902,73.013894,Nerul West,Kidnapping Attempt,5,Evening (17-21),2025-10-03
INC00883,19.028211,73.00555,Nerul Sector 28,Stalking,4,Evening (17-21),2024-06-12
INC00884,19.036232,73.014614,Nerul Sector 19A,Molestation,5,Afternoon (12-17),2025-09-23
INC00885,19.026347,73.031923,"Juhu Nagar, Nerul",Kidnapping Attempt,5,Afternoon (12-17),2024-01-30
INC00886,19.034119,73.018567,Nerul Balaji Mandir Area,Molestation,5,Evening (17-21),2024-11-29
INC00887,19.04259,73.028415,DY Patil Stadium Area,Assault,4,Night (21-6),2024-11-29
INC00888,19.014785,73.024902,Nerul Sector 40,Molestation,5,Night (21-6),2024-03-16
INC00889,19.034681,73.018435,Nerul Balaji Mandir Area,Robbery,4,Afternoon (12-17),2025-09-16
INC00890,19.027424,73.028988,"Juhu Nagar, Nerul",Suspicious Activity / Loitering,1,Evening (17-21),2024-10-03
INC00891,19.028687,73.004257,Nerul Sector 28,Domestic Violence (reported outdoors),2,Afternoon (12-17),2024-04-23
INC00892,19.029669,73.02737,"Juhu Nagar, Nerul",Assault,4,Night (21-6),2025-09-10
INC00893,19.030316,73.022104,Nerul Sector 23,Domestic Violence (reported outdoors),3,Evening (17-21),2025-07-20
INC00894,19.014692,73.025856,Nerul Sector 40,Suspicious Activity / Loitering,1,Evening (17-21),2025-04-18
INC00895,19.008616,73.018425,Nerul Sector 50 (Seawoods),Molestation,5,Evening (17-21),2025-08-16
INC00896,19.021135,73.023734,Nerul Sector 40,Stalking,2,Evening (17-21),2024-02-15
INC00897,19.04373,73.017568,Nerul Sector 19A,Kidnapping Attempt,4,Evening (17-21),2025-02-07
INC00898,19.036478,73.023573,Nerul Balaji Mandir Area,Eve Teasing / Harassment,3,Evening (17-21),2024-03-26
INC00899,19.032025,73.018545,Nerul Sector 3,Robbery,4,Morning (6-12),2024-10-29
INC00900,19.019181,73.019726,Nerul Sector 40,Suspicious Activity / Loitering,1,Afternoon (12-17),2025-04-15
INC00901,19.037711,73.01941,Nerul Railway Station Area,Stalking,4,Afternoon (12-17),2025-01-14
INC00902,19.031631,73.026011,"Juhu Nagar, Nerul",Eve Teasing / Harassment,3,Night (21-6),2024-12-06
INC00903,19.033262,73.022407,Nerul Sector 8,Theft,3,Night (21-6),2024-03-23
INC00904,19.038386,73.012938,Nerul Lake Garden,Assault,3,Morning (6-12),2025-01-09
INC00905,19.030953,73.028925,"Juhu Nagar, Nerul",Stalking,2,Evening (17-21),2024-07-28
INC00906,19.03685,73.022409,Nerul Sector 22,Eve Teasing / Harassment,3,Night (21-6),2025-08-17
INC00907,19.032025,73.010087,Nerul Sector 28,Assault,4,Night (21-6),2025-05-30
INC00908,19.043217,73.023507,DY Patil Stadium Area,Assault,5,Evening (17-21),2025-06-23
INC00909,19.045261,73.014255,Nerul Sector 21,Kidnapping Attempt,5,Evening (17-21),2025-01-11
INC00910,19.038007,73.014072,Nerul Sector 20,Eve Teasing / Harassment,1,Evening (17-21),2024-07-02
INC00911,19.015166,73.014116,Seawoods Grand Central,Stalking,3,Morning (6-12),2024-05-31
INC00912,19.031204,73.019634,Nerul Balaji Mandir Area,Chain Snatching,3,Evening (17-21),2025-11-29
INC00913,19.033454,73.016791,Nerul Sector 3,Robbery,5,Night (21-6),2024-01-22
INC00914,19.009012,73.013676,Seawoods Grand Central,Molestation,4,Evening (17-21),2024-12-17
INC00915,19.036389,73.017827,Nerul Lake Garden,Kidnapping Attempt,5,Evening (17-21),2025-08-03
INC00916,19.036186,73.022952,Nerul Sector 22,Theft,2,Evening (17-21),2024-10-22
INC00917,19.036987,73.013975,Nerul Sector 19A,Stalking,3,Night (21-6),2024-10-19
INC00918,19.031786,73.023715,Nerul Sector 23,Stalking,3,Afternoon (12-17),2024-02-12
INC00919,19.037096,73.016027,Nerul Lake Garden,Assault,4,Afternoon (12-17),2025-12-25
INC00920,19.041124,73.019524,Nerul Sector 19A,Stalking,3,Evening (17-21),2024-06-15
INC00921,19.028412,73.020363,Nerul Sector 3,Robbery,5,Night (21-6),2025-04-14
INC00922,19.033748,73.020261,Nerul Lake Garden,Kidnapping Attempt,5,Evening (17-21),2024-10-29
INC00923,19.037168,73.025757,Nerul Balaji Mandir Area,Domestic Violence (reported outdoors),3,Night (21-6),2025-03-28
INC00924,19.038013,73.018353,Nerul Lake Garden,Chain Snatching,3,Night (21-6),2024-04-29
INC00925,19.007698,73.01844,Seawoods Grand Central,Molestation,5,Evening (17-21),2024-11-30
INC00926,19.040665,73.013261,Nerul Sector 19A,Kidnapping Attempt,5,Night (21-6),2024-10-11
INC00927,19.02618,73.008307,Nerul Sector 28,Suspicious Activity / Loitering,1,Night (21-6),2025-02-07
INC00928,19.029924,73.008825,Nerul Sector 28,Kidnapping Attempt,4,Night (21-6),2025-01-04
INC00929,19.032184,73.03083,Nerul East,Assault,5,Evening (17-21),2024-10-18
INC00930,19.033811,73.01382,Nerul West,Kidnapping Attempt,4,Afternoon (12-17),2025-03-30
INC00931,19.047429,73.025309,DY Patil Stadium Area,Robbery,5,Morning (6-12),2025-08-24
INC00932,19.037649,73.009426,Nerul Sector 20,Kidnapping Attempt,5,Morning (6-12),2025-08-27
INC00933,19.031708,73.027276,Nerul East,Theft,3,Afternoon (12-17),2025-04-18
INC00934,19.030594,73.027158,Nerul Sector 22,Theft,3,Morning (6-12),2024-11-05
INC00935,19.011453,73.019419,Seawoods Grand Central,Molestation,3,Night (21-6),2024-06-06
INC00936,19.010901,73.020124,Nerul Sector 50 (Seawoods),Suspicious Activity / Loitering,1,Night (21-6),2024-10-21
INC00937,19.042435,73.030254,DY Patil Stadium Area,Molestation,3,Morning (6-12),2024-10-10
INC00938,19.037955,73.018534,Nerul Balaji Mandir Area,Assault,5,Evening (17-21),2024-09-21
INC00939,19.037794,73.024546,Nerul Balaji Mandir Area,Assault,3,Night (21-6),2024-06-15
INC00940,19.036969,73.015388,Nerul Sector 19A,Stalking,3,Afternoon (12-17),2024-10-06
INC00941,19.034356,73.013297,Nerul West,Assault,3,Afternoon (12-17),2025-06-26
INC00942,19.040611,73.013132,Nerul Sector 20,Stalking,2,Evening (17-21),2024-06-20
INC00943,19.028581,73.01553,Nerul Sector 3,Theft,2,Night (21-6),2025-12-05
INC00944,19.031767,73.01064,Nerul West,Stalking,2,Morning (6-12),2024-10-15
INC00945,19.03723,73.009296,Nerul West,Stalking,2,Afternoon (12-17),2025-05-30
INC00946,19.020653,73.025361,Nerul Sector 40,Kidnapping Attempt,4,Evening (17-21),2024-03-19
INC00947,19.048051,73.017387,Nerul Sector 21,Suspicious Activity / Loitering,1,Evening (17-21),2025-01-06
INC00948,19.035536,73.027618,Nerul Sector 22,Domestic Violence (reported outdoors),3,Afternoon (12-17),2024-11-07
INC00949,19.035856,73.016649,Nerul Railway Station Area,Stalking,3,Night (21-6),2024-11-10
INC00950,19.030679,73.028349,Nerul Sector 22,Robbery,3,Morning (6-12),2025-05-10
INC00951,19.04134,73.023863,DY Patil Stadium Area,Kidnapping Attempt,4,Evening (17-21),2024-09-16
INC00952,19.03633,73.017041,Nerul Sector 19A,Eve Teasing / Harassment,1,Night (21-6),2024-07-29
INC00953,19.027478,73.006812,Nerul Sector 28,Eve Teasing / Harassment,2,Night (21-6),2024-10-11
INC00954,19.033818,73.012841,Nerul West,Domestic Violence (reported outdoors),3,Evening (17-21),2024-03-10
INC00955,19.048057,73.016106,Nerul Sector 21,Kidnapping Attempt,5,Night (21-6),2024-10-15
INC00956,19.031213,73.021297,Nerul Sector 23,Eve Teasing / Harassment,2,Night (21-6),2025-12-25
INC00957,19.032932,73.022715,Nerul Balaji Mandir Area,Suspicious Activity / Loitering,1,Afternoon (12-17),2024-12-29
INC00958,19.034393,73.028114,Nerul East,Robbery,3,Night (21-6),2024-11-17
INC00959,19.045227,73.014158,Nerul Sector 21,Suspicious Activity / Loitering,1,Night (21-6),2025-07-24
INC00960,19.036458,73.01565,Nerul Sector 19A,Robbery,4,Evening (17-21),2024-11-15
INC00961,19.027807,73.029258,"Juhu Nagar, Nerul",Robbery,4,Night (21-6),2025-05-02
INC00962,19.032434,73.01399,Nerul West,Suspicious Activity / Loitering,1,Evening (17-21),2025-06-19
INC00963,19.037454,73.010158,Nerul Sector 20,Domestic Violence (reported outdoors),2,Night (21-6),2024-06-21
INC00964,19.03941,73.008593,Nerul Sector 20,Molestation,5,Morning (6-12),2025-03-10
INC00965,19.032228,73.023708,Nerul Balaji Mandir Area,Domestic Violence (reported outdoors),3,Night (21-6),2025-10-21
INC00966,19.033849,73.029333,Nerul East,Robbery,5,Evening (17-21),2024-05-30
INC00967,19.026864,73.028006,"Juhu Nagar, Nerul",Suspicious Activity / Loitering,1,Evening (17-21),2024-05-17
INC00968,19.030697,73.016123,Nerul Railway Station Area,Eve Teasing / Harassment,3,Night (21-6),2024-07-02
INC00969,19.035837,73.026616,Nerul East,Theft,1,Night (21-6),2025-11-07
INC00970,19.039141,73.025342,Nerul Sector 8,Molestation,5,Night (21-6),2025-05-17
INC00971,19.035093,73.021749,Nerul Sector 8,Kidnapping Attempt,5,Night (21-6),2024-02-02
INC00972,19.048041,73.023953,DY Patil Stadium Area,Suspicious Activity / Loitering,1,Night (21-6),2025-03-29
INC00973,19.026288,73.027415,"Juhu Nagar, Nerul",Theft,2,Evening (17-21),2024-05-17
INC00974,19.013226,73.0174,Seawoods Grand Central,Eve Teasing / Harassment,3,Night (21-6),2025-12-02
INC00975,19.030578,73.016807,Nerul Sector 3,Stalking,2,Evening (17-21),2025-05-21
INC00976,19.035936,73.026822,Nerul East,Theft,2,Morning (6-12),2025-08-27
INC00977,19.036826,73.014631,Nerul Sector 19A,Domestic Violence (reported outdoors),2,Night (21-6),2025-10-02
INC00978,19.035545,73.015925,Nerul Lake Garden,Assault,5,Evening (17-21),2025-11-08
INC00979,19.015981,73.024185,Nerul Sector 40,Domestic Violence (reported outdoors),2,Night (21-6),2024-03-08
INC00980,19.008416,73.014858,Seawoods Grand Central,Kidnapping Attempt,5,Morning (6-12),2025-11-04
INC00981,19.045544,73.030211,DY Patil Stadium Area,Theft,1,Night (21-6),2025-08-25
INC00982,19.037786,73.018722,Nerul Railway Station Area,Robbery,4,Evening (17-21),2025-05-15
INC00983,19.047027,73.011647,Nerul Sector 21,Suspicious Activity / Loitering,1,Afternoon (12-17),2024-11-02
INC00984,19.038755,73.007614,Nerul West,Eve Teasing / Harassment,2,Afternoon (12-17),2024-02-18
INC00985,19.01547,73.016716,Seawoods Grand Central,Molestation,3,Night (21-6),2025-08-15
INC00986,19.046235,73.012187,Nerul Sector 21,Domestic Violence (reported outdoors),4,Evening (17-21),2024-12-21
INC00987,19.041712,73.009415,Nerul Sector 20,Theft,3,Night (21-6),2024-11-16
INC00988,19.029315,73.00601,Nerul Sector 28,Kidnapping Attempt,5,Night (21-6),2025-07-14
INC00989,19.031047,73.022023,Nerul Sector 23,Kidnapping Attempt,5,Evening (17-21),2024-08-06
INC00990,19.028143,73.031103,"Juhu Nagar, Nerul",Domestic Violence (reported outdoors),4,Night (21-6),2025-10-03
INC00991,19.039978,73.014614,Nerul Sector 19A,Stalking,3,Afternoon (12-17),2025-12-02
INC00992,19.014253,73.016782,Seawoods Grand Central,Eve Teasing / Harassment,2,Night (21-6),2024-09-30
INC00993,19.012668,73.015552,Seawoods Grand Central,Domestic Violence (reported outdoors),3,Evening (17-21),2024-04-26
INC00994,19.030535,73.022465,Nerul Sector 22,Theft,3,Evening (17-21),2025-03-22
INC00995,19.046175,73.023296,DY Patil Stadium Area,Stalking,3,Morning (6-12),2024-09-21
INC00996,19.013769,73.016408,Nerul Sector 50 (Seawoods),Chain Snatching,5,Night (21-6),2024-02-26
INC00997,19.039011,73.009384,Nerul Sector 20,Eve Teasing / Harassment,3,Night (21-6),2025-11-18
INC00998,19.039675,73.013718,Nerul Sector 20,Stalking,3,Morning (6-12),2025-05-27
INC00999,19.045676,73.016632,Nerul Sector 21,Kidnapping Attempt,5,Evening (17-21),2024-04-02
INC01000,19.018799,73.025186,Nerul Sector 40,Assault,4,Night (21-6),2025-02-03
INC01001,19.021484,73.020744,Nerul Sector 40,Eve Teasing / Harassment,2,Afternoon (12-17),2024-10-08
INC01002,19.029267,73.032903,"Juhu Nagar, Nerul",Chain Snatching,4,Evening (17-21),2025-12-17
INC01003,19.044032,73.01339,Nerul Sector 21,Molestation,4,Night (21-6),2024-05-28
INC01004,19.034802,73.008942,Nerul West,Theft,1,Evening (17-21),2025-09-12
INC01005,19.042532,73.016998,Nerul Sector 19A,Chain Snatching,3,Afternoon (12-17),2025-01-28
INC01006,19.012612,73.019105,Seawoods Grand Central,Eve Teasing / Harassment,2,Night (21-6),2025-02-01
INC01007,19.037178,73.018844,Nerul Railway Station Area,Theft,2,Morning (6-12),2024-08-29
INC01008,19.009183,73.020622,Seawoods Grand Central,Suspicious Activity / Loitering,1,Night (21-6),2025-10-21
INC01009,19.047315,73.025192,DY Patil Stadium Area,Eve Teasing / Harassment,3,Evening (17-21),2025-02-26
INC01010,19.038239,73.019514,Nerul Lake Garden,Eve Teasing / Harassment,2,Night (21-6),2025-06-02
INC01011,19.039315,73.011817,Nerul Sector 20,Kidnapping Attempt,5,Evening (17-21),2024-01-29
INC01012,19.040931,73.01317,Nerul Sector 19A,Suspicious Activity / Loitering,1,Morning (6-12),2024-07-23
INC01013,19.01001,73.014158,Seawoods Grand Central,Stalking,3,Evening (17-21),2025-10-26
INC01014,19.035776,73.025986,Nerul Sector 22,Assault,5,Evening (17-21),2024-05-16
INC01015,19.009888,73.019744,Nerul Sector 50 (Seawoods),Assault,5,Afternoon (12-17),2025-02-28
INC01016,19.032455,73.013011,Nerul West,Domestic Violence (reported outdoors),3,Morning (6-12),2024-01-24
INC01017,19.031177,73.018013,Nerul Sector 3,Eve Teasing / Harassment,3,Afternoon (12-17),2025-12-19
INC01018,19.024398,73.021944,Nerul Sector 23,Domestic Violence (reported outdoors),3,Morning (6-12),2025-01-11
INC01019,19.031578,73.017939,Nerul Sector 23,Kidnapping Attempt,5,Night (21-6),2025-04-09
INC01020,19.030948,73.023709,Nerul Balaji Mandir Area,Molestation,4,Afternoon (12-17),2025-05-21
INC01021,19.032042,73.030851,Nerul East,Domestic Violence (reported outdoors),3,Night (21-6),2024-10-16
INC01022,19.029347,73.007268,Nerul Sector 28,Stalking,2,Afternoon (12-17),2024-09-25
INC01023,19.018941,73.026259,Nerul Sector 40,Assault,5,Morning (6-12),2025-04-25
INC01024,19.035972,73.028295,Nerul Sector 22,Robbery,4,Night (21-6),2025-12-26
INC01025,19.046889,73.02505,DY Patil Stadium Area,Eve Teasing / Harassment,1,Morning (6-12),2024-08-28
INC01026,19.037266,73.025974,Nerul Balaji Mandir Area,Domestic Violence (reported outdoors),2,Morning (6-12),2025-05-31
INC01027,19.03342,73.027158,Nerul East,Assault,4,Night (21-6),2025-07-26
INC01028,19.040444,73.013782,Nerul Sector 19A,Kidnapping Attempt,5,Night (21-6),2025-04-24
INC01029,19.029717,73.026182,Nerul Sector 22,Robbery,4,Afternoon (12-17),2024-11-16
INC01030,19.043628,73.015694,Nerul Sector 19A,Theft,2,Night (21-6),2024-10-16
INC01031,19.013403,73.021093,Nerul Sector 50 (Seawoods),Theft,3,Evening (17-21),2024-06-17
INC01032,19.038395,73.01643,Nerul Lake Garden,Stalking,4,Morning (6-12),2024-06-01
INC01033,19.037639,73.011987,Nerul Sector 19A,Theft,2,Night (21-6),2025-03-22
INC01034,19.049462,73.017418,Nerul Sector 21,Chain Snatching,4,Evening (17-21),2025-12-27
INC01035,19.029882,73.016944,Nerul Sector 3,Stalking,2,Evening (17-21),2024-07-27
INC01036,19.008945,73.014846,Seawoods Grand Central,Kidnapping Attempt,5,Evening (17-21),2025-11-10
INC01037,19.030668,73.011773,Nerul Sector 28,Kidnapping Attempt,5,Evening (17-21),2024-03-19
INC01038,19.020146,73.024415,Nerul Sector 40,Assault,3,Afternoon (12-17),2025-11-27
INC01039,19.044653,73.014723,Nerul Sector 21,Eve Teasing / Harassment,2,Afternoon (12-17),2024-03-24
INC01040,19.032646,73.031276,"Juhu Nagar, Nerul",Suspicious Activity / Loitering,1,Evening (17-21),2024-01-06
INC01041,19.040258,73.017749,Nerul Lake Garden,Suspicious Activity / Loitering,1,Night (21-6),2025-08-05
INC01042,19.030691,73.020889,Nerul Sector 22,Theft,2,Night (21-6),2024-03-13
INC01043,19.033615,73.016051,Nerul Sector 3,Robbery,4,Afternoon (12-17),2025-02-12
INC01044,19.036664,73.008666,Nerul Sector 20,Robbery,5,Afternoon (12-17),2025-10-31
INC01045,19.029965,73.024427,Nerul Sector 22,Robbery,4,Night (21-6),2025-09-09
INC01046,19.031872,73.021269,Nerul Sector 22,Assault,4,Evening (17-21),2025-02-01
INC01047,19.032148,73.022803,Nerul Balaji Mandir Area,Eve Teasing / Harassment,3,Night (21-6),2025-09-20
INC01048,19.027473,73.020408,Nerul Sector 23,Chain Snatching,3,Night (21-6),2025-11-23
INC01049,19.019181,73.024709,Nerul Sector 40,Suspicious Activity / Loitering,1,Afternoon (12-17),2025-03-23
INC01050,19.043758,73.010821,Nerul Sector 20,Stalking,3,Night (21-6),2024-11-03
INC01051,19.018185,73.021364,Nerul Sector 40,Chain Snatching,2,Night (21-6),2025-06-09
INC01052,19.045585,73.013304,Nerul Sector 21,Suspicious Activity / Loitering,1,Evening (17-21),2025-08-22
INC01053,19.042649,73.00713,Nerul Sector 20,Suspicious Activity / Loitering,1,Night (21-6),2025-02-06
INC01054,19.036466,73.018714,Nerul Sector 19A,Theft,2,Evening (17-21),2025-04-10
INC01055,19.03099,73.028121,"Juhu Nagar, Nerul",Stalking,3,Afternoon (12-17),2025-09-10
INC01056,19.015473,73.015851,Nerul Sector 50 (Seawoods),Kidnapping Attempt,5,Morning (6-12),2024-04-29
INC01057,19.031274,73.019517,Nerul Railway Station Area,Robbery,5,Evening (17-21),2025-09-23
INC01058,19.036525,73.013705,Nerul West,Robbery,4,Morning (6-12),2024-05-18
INC01059,19.031426,73.022228,Nerul Railway Station Area,Molestation,3,Afternoon (12-17),2025-10-26
INC01060,19.034198,73.023986,Nerul Sector 22,Kidnapping Attempt,5,Morning (6-12),2025-04-19
INC01061,19.032792,73.020675,Nerul Sector 22,Stalking,3,Night (21-6),2025-03-31
INC01062,19.033772,73.024878,Nerul Balaji Mandir Area,Domestic Violence (reported outdoors),3,Afternoon (12-17),2025-08-06
INC01063,19.031407,73.024063,Nerul East,Robbery,5,Night (21-6),2025-08-15
INC01064,19.033992,73.013296,Nerul Sector 3,Robbery,5,Evening (17-21),2025-09-18
INC01065,19.031855,73.018486,Nerul Balaji Mandir Area,Chain Snatching,4,Evening (17-21),2025-07-20
INC01066,19.038643,73.012186,Nerul Sector 20,Suspicious Activity / Loitering,1,Evening (17-21),2025-10-23
INC01067,19.034587,73.00949,Nerul West,Stalking,3,Night (21-6),2025-04-25
INC01068,19.034505,73.010061,Nerul West,Domestic Violence (reported outdoors),3,Night (21-6),2025-11-03
INC01069,19.027049,73.028347,"Juhu Nagar, Nerul",Robbery,5,Night (21-6),2025-11-20
INC01070,19.037368,73.012398,Nerul West,Stalking,3,Afternoon (12-17),2024-03-29
INC01071,19.031033,73.019596,Nerul Balaji Mandir Area,Domestic Violence (reported outdoors),4,Morning (6-12),2025-03-01
INC01072,19.032429,73.019675,Nerul Balaji Mandir Area,Chain Snatching,2,Evening (17-21),2024-09-24
INC01073,19.036415,73.007398,Nerul West,Kidnapping Attempt,4,Night (21-6),2024-12-11
INC01074,19.041912,73.024814,DY Patil Stadium Area,Kidnapping Attempt,5,Evening (17-21),2024-12-14
INC01075,19.037155,73.012161,Nerul West,Kidnapping Attempt,5,Night (21-6),2025-12-07
INC01076,19.037834,73.019833,Nerul Sector 8,Chain Snatching,5,Night (21-6),2024-04-23
INC01077,19.047753,73.014877,Nerul Sector 21,Eve Teasing / Harassment,1,Evening (17-21),2024-06-20
INC01078,19.048467,73.017288,Nerul Sector 21,Stalking,3,Night (21-6),2025-06-02
INC01079,19.03586,73.018794,Nerul Balaji Mandir Area,Assault,4,Night (21-6),2024-05-05
INC01080,19.029513,73.007326,Nerul Sector 28,Chain Snatching,3,Night (21-6),2025-04-30
INC01081,19.034794,73.01387,Nerul Lake Garden,Theft,2,Night (21-6),2025-02-28
INC01082,19.036036,73.007964,Nerul West,Kidnapping Attempt,5,Night (21-6),2024-05-21
INC01083,19.044307,73.026274,DY Patil Stadium Area,Suspicious Activity / Loitering,1,Night (21-6),2025-03-29
